Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits,Capital Gains
2025-06-10 00:00:00-04:00,216.7799988,217.6900024,214.1499939,217.6100006,31242500,amazon,AMZN,e-commerce,usa,0,0,
2025-06-09 00:00:00-04:00,214.75,217.8500061,212.8800049,216.9799957,38043100,amazon,AMZN,e-commerce,usa,0,0,
2025-06-06 00:00:00-04:00,212.3999939,213.8699951,210.5,213.5700073,39769900,amazon,AMZN,e-commerce,usa,0,0,
2025-06-06 00:00:00-04:00,212.4149933,213.8699036,210.5,213.5700073,39720435,amazon,AMZN,e-commerce,usa,0,0,
2025-06-05 00:00:00-04:00,209.5500031,212.8099976,207.5599976,207.9100037,51864200,amazon,AMZN,e-commerce,usa,0,0,
2025-06-04 00:00:00-04:00,206.5500031,208.1799927,205.1799927,207.2299957,29866400,amazon,AMZN,e-commerce,usa,0,0,
2025-06-03 00:00:00-04:00,207.1100006,208.9499969,205.0299988,205.7100067,33087900,amazon,AMZN,e-commerce,usa,0,0,
2025-06-02 00:00:00-04:00,204.9799957,207,202.6799927,206.6499939,29048100,amazon,AMZN,e-commerce,usa,0,0,
2025-05-30 00:00:00-04:00,204.7749939,205.9900055,201.6999969,205.0099945,50837119,amazon,AMZN,e-commerce,usa,0,0,
2025-05-30 00:00:00-04:00,204.8399963,205.9900055,201.6999969,205.0099945,51649600,amazon,AMZN,e-commerce,usa,0,0,
2025-05-29 00:00:00-04:00,208.0299988,208.8099976,204.2299957,205.6999969,34650000,amazon,AMZN,e-commerce,usa,0,0,
2025-05-28 00:00:00-04:00,205.9199982,207.6600037,204.4100037,204.7200012,27733700,amazon,AMZN,e-commerce,usa,0,0,
2025-05-27 00:00:00-04:00,203.0899963,206.6900024,202.1900024,206.0200043,34843100,amazon,AMZN,e-commerce,usa,0,0,
2025-05-23 00:00:00-04:00,198.8999939,202.3699036,197.8500061,200.9900055,32914337,amazon,AMZN,e-commerce,usa,0,0,
2025-05-23 00:00:00-04:00,198.8999939,202.3699951,197.8500061,200.9900055,33350500,amazon,AMZN,e-commerce,usa,0,0,
2025-05-22 00:00:00-04:00,201.3800049,205.7599945,200.1600037,203.1000061,38830200,amazon,AMZN,e-commerce,usa,0,0,
2025-05-21 00:00:00-04:00,201.6100006,203.4600067,200.0599976,201.1199951,42395800,amazon,AMZN,e-commerce,usa,0,0,
2025-05-20 00:00:00-04:00,204.6300049,205.5899963,202.6499939,204.0700073,29413500,amazon,AMZN,e-commerce,usa,0,0,
2025-05-19 00:00:00-04:00,201.6499939,206.6199951,201.2599945,206.1600037,34242400,amazon,AMZN,e-commerce,usa,0,0,
2025-05-16 00:00:00-04:00,206.8500061,206.8500061,204.3739929,205.5899963,42141065,amazon,AMZN,e-commerce,usa,0,0,
2025-05-16 00:00:00-04:00,206.8500061,206.8500061,204.3699951,205.5899963,43072700,amazon,AMZN,e-commerce,usa,0,0,
2025-05-15 00:00:00-04:00,206.4499969,206.8800049,202.6699982,205.1699982,64290800,amazon,AMZN,e-commerce,usa,0,0,
2025-05-14 00:00:00-04:00,211.4499969,211.9299927,208.8500061,210.25,38334500,amazon,AMZN,e-commerce,usa,0,0,
2025-05-13 00:00:00-04:00,211.0800018,214.8399963,210.1000061,211.3699951,56029700,amazon,AMZN,e-commerce,usa,0,0,
2025-05-12 00:00:00-04:00,210.5399933,211.6600037,205.75,208.6399994,73707088,amazon,AMZN,e-commerce,usa,0,0,
2025-05-05 00:00:00-04:00,186.5099945,188.1799927,185.5299988,186.3500061,35161600,amazon,AMZN,e-commerce,usa,0,0,
2025-05-02 00:00:00-04:00,191.4400024,192.8800049,186.3999939,189.9799957,77809300,amazon,AMZN,e-commerce,usa,0,0,
2025-05-02 00:00:00-04:00,191.4900055,192.8800049,186.3999939,189.9799957,77533090,amazon,AMZN,e-commerce,usa,0,0,
2025-05-01 00:00:00-04:00,190.6300049,191.8099976,187.5,190.1999969,73254700,amazon,AMZN,e-commerce,usa,0,0,
2025-04-30 00:00:00-04:00,182.1699982,185.0500031,178.8500061,184.4199982,54771700,amazon,AMZN,e-commerce,usa,0,0,
2025-04-29 00:00:00-04:00,183.9900055,188.0200043,183.6799927,187.3899994,41591100,amazon,AMZN,e-commerce,usa,0,0,
2025-04-28 00:00:00-04:00,190.1100006,190.2200012,184.8899994,187.6999969,33130300,amazon,AMZN,e-commerce,usa,0,0,
2025-04-25 00:00:00-04:00,187.6849976,189.9400024,185.5,188.9900055,36189010,amazon,AMZN,e-commerce,usa,0,0,
2025-04-25 00:00:00-04:00,187.6199951,189.9400024,185.4900055,188.9900055,36364100,amazon,AMZN,e-commerce,usa,0,0,
2025-04-24 00:00:00-04:00,180.9199982,186.7400055,180.1799927,186.5399933,43586000,amazon,AMZN,e-commerce,usa,0,0,
2025-04-23 00:00:00-04:00,183.4499969,187.3800049,180.1900024,180.6000061,63209700,amazon,AMZN,e-commerce,usa,0,0,
2025-04-22 00:00:00-04:00,169.8500061,176.7799988,169.3500061,173.1799927,54364800,amazon,AMZN,e-commerce,usa,0,0,
2025-04-21 00:00:00-04:00,169.6000061,169.6000061,165.2899933,167.3200073,47989800,amazon,AMZN,e-commerce,usa,0,0,
2025-04-17 00:00:00-04:00,176,176.2100067,172,172.6100006,44148292,amazon,AMZN,e-commerce,usa,0,0,
2025-04-17 00:00:00-04:00,176,176.2100067,172,172.6100006,44468400,amazon,AMZN,e-commerce,usa,0,0,
2025-04-16 00:00:00-04:00,176.2899933,179.1000061,171.4100037,174.3300018,51782200,amazon,AMZN,e-commerce,usa,0,0,
2025-04-15 00:00:00-04:00,181.4100037,182.3500061,177.9299927,179.5899963,43493000,amazon,AMZN,e-commerce,usa,0,0,
2025-04-14 00:00:00-04:00,186.8399963,187.4400024,179.2299957,182.1199951,47937000,amazon,AMZN,e-commerce,usa,0,0,
2025-04-11 00:00:00-04:00,179.9949951,185.8600006,178,184.8699951,50040883,amazon,AMZN,e-commerce,usa,0,0,
2025-04-11 00:00:00-04:00,179.9299927,185.8600006,178,184.8699951,50542500,amazon,AMZN,e-commerce,usa,0,0,
2025-04-10 00:00:00-04:00,185.4400024,186.8699951,175.8500061,181.2200012,68082500,amazon,AMZN,e-commerce,usa,0,0,
2025-04-09 00:00:00-04:00,172.1199951,192.6499939,169.9299927,191.1000061,116568400,amazon,AMZN,e-commerce,usa,0,0,
2025-04-08 00:00:00-04:00,185.2299957,185.8999939,168.5700073,170.6600037,87450700,amazon,AMZN,e-commerce,usa,0,0,
2025-04-04 00:00:00-04:00,167.1450043,178.1436005,166,171,118861321,amazon,AMZN,e-commerce,usa,0,0,
2025-04-04 00:00:00-04:00,167.1499939,178.1399994,166,171,122951300,amazon,AMZN,e-commerce,usa,0,0,
2025-04-03 00:00:00-04:00,183,184.1300049,176.9199982,178.4100037,95331300,amazon,AMZN,e-commerce,usa,0,0,
2025-04-02 00:00:00-04:00,187.6600037,198.3399963,187.6600037,196.0099945,53032100,amazon,AMZN,e-commerce,usa,0,0,
2025-04-01 00:00:00-04:00,187.8600006,193.9299927,187.1999969,192.1699982,41208500,amazon,AMZN,e-commerce,usa,0,0,
2025-03-31 00:00:00-04:00,188.1900024,191.3300018,184.3999939,190.2599945,63489900,amazon,AMZN,e-commerce,usa,0,0,
2025-03-28 00:00:00-04:00,198.4199982,199.2599945,191.8800049,192.7200012,52462100,amazon,AMZN,e-commerce,usa,0,0,
2025-03-28 00:00:00-04:00,198.4199982,199.2599945,191.8809967,192.7200012,52146679,amazon,AMZN,e-commerce,usa,0,0,
2025-03-27 00:00:00-04:00,200.8899994,203.7899933,199.2799988,201.3600006,27276500,amazon,AMZN,e-commerce,usa,0,0,
2025-03-26 00:00:00-04:00,205.8399963,206.0099945,199.9299927,201.1300049,32855300,amazon,AMZN,e-commerce,usa,0,0,
2025-03-25 00:00:00-04:00,203.6000061,206.2100067,203.2200012,205.7100067,31127800,amazon,AMZN,e-commerce,usa,0,0,
2025-03-24 00:00:00-04:00,200,203.6399994,199.9499969,203.2599945,41550100,amazon,AMZN,e-commerce,usa,0,0,
2025-03-21 00:00:00-04:00,192.8849945,196.809906,192.5200043,196.2100067,59957952,amazon,AMZN,e-commerce,usa,0,0,
2025-03-21 00:00:00-04:00,192.8999939,196.9900055,192.5200043,196.2100067,60005300,amazon,AMZN,e-commerce,usa,0,0,
2025-03-20 00:00:00-04:00,193.0700073,199.3200073,192.3000031,194.9499969,38861300,amazon,AMZN,e-commerce,usa,0,0,
2025-03-19 00:00:00-04:00,193.3800049,195.9700012,191.9600067,195.5399933,39334200,amazon,AMZN,e-commerce,usa,0,0,
2025-03-18 00:00:00-04:00,192.5200043,194,189.3800049,192.8200073,40355500,amazon,AMZN,e-commerce,usa,0,0,
2025-03-17 00:00:00-04:00,198.7700043,199,194.3200073,195.7400055,47283400,amazon,AMZN,e-commerce,usa,0,0,
2025-03-14 00:00:00-04:00,197.4100037,198.6499939,195.3200073,197.9499969,38050600,amazon,AMZN,e-commerce,usa,0,0,
2025-03-14 00:00:00-04:00,197.3849945,198.6499939,195.3200989,197.9499969,36642483,amazon,AMZN,e-commerce,usa,0,0,
2025-03-13 00:00:00-04:00,198.1699982,198.8800049,191.8200073,193.8899994,41145100,amazon,AMZN,e-commerce,usa,0,0,
2025-03-12 00:00:00-04:00,200.7200012,201.5200043,195.2899933,198.8899994,43592200,amazon,AMZN,e-commerce,usa,0,0,
2025-03-11 00:00:00-04:00,193.8999939,200.1799927,193.3999939,196.5899963,52387000,amazon,AMZN,e-commerce,usa,0,0,
2025-03-10 00:00:00-04:00,195.6000061,196.7299957,190.8500061,194.5399933,62061200,amazon,AMZN,e-commerce,usa,0,0,
2025-03-07 00:00:00-05:00,199.5,202.2653046,192.5399933,199.25,58585210,amazon,AMZN,e-commerce,usa,0,0,
2025-03-07 00:00:00-05:00,199.4900055,202.2700043,192.5299988,199.25,59756500,amazon,AMZN,e-commerce,usa,0,0,
2025-03-06 00:00:00-05:00,204.3999939,205.7700043,198.3000031,200.6999969,49733400,amazon,AMZN,e-commerce,usa,0,0,
2025-03-05 00:00:00-05:00,204.8000031,209.9799957,203.2599945,208.3600006,38575100,amazon,AMZN,e-commerce,usa,0,0,
2025-03-04 00:00:00-05:00,200.1100006,206.8000031,197.4299927,203.8000031,60714200,amazon,AMZN,e-commerce,usa,0,0,
2025-03-03 00:00:00-05:00,213.3500061,214.0099945,202.5500031,205.0200043,42843000,amazon,AMZN,e-commerce,usa,0,0,
2025-02-28 00:00:00-05:00,208.6499939,212.6199951,206.9900055,212.2799988,51715400,amazon,AMZN,e-commerce,usa,0,0,
2025-02-28 00:00:00-05:00,209.0800018,212.6199951,206.9900055,212.2799988,50485372,amazon,AMZN,e-commerce,usa,0,0,
2025-02-27 00:00:00-05:00,218.3500061,219.9700012,208.3699951,208.7400055,40438500,amazon,AMZN,e-commerce,usa,0,0,
2025-02-26 00:00:00-05:00,214.9400024,218.1600037,213.0899963,214.3500061,39037100,amazon,AMZN,e-commerce,usa,0,0,
2025-02-25 00:00:00-05:00,211.6300049,213.3399963,204.1600037,212.8000031,58850500,amazon,AMZN,e-commerce,usa,0,0,
2025-02-24 00:00:00-05:00,217.4499969,217.7200012,212.4199982,212.7100067,42277000,amazon,AMZN,e-commerce,usa,0,0,
2025-02-21 00:00:00-05:00,223.2350006,223.3099976,214.7400055,216.5800018,54718036,amazon,AMZN,e-commerce,usa,0,0,
2025-02-21 00:00:00-05:00,223.2799988,223.3099976,214.7400055,216.5800018,55161000,amazon,AMZN,e-commerce,usa,0,0,
2025-02-20 00:00:00-05:00,224.7799988,225.1300049,221.8099976,222.8800049,29896500,amazon,AMZN,e-commerce,usa,0,0,
2025-02-19 00:00:00-05:00,225.5200043,226.8300018,223.7100067,226.6300049,28517000,amazon,AMZN,e-commerce,usa,0,0,
2025-02-18 00:00:00-05:00,228.8200073,229.3000031,223.7200012,226.6499939,42913900,amazon,AMZN,e-commerce,usa,0,0,
2025-02-14 00:00:00-05:00,229.1999969,229.8899994,227.2299957,228.6799927,26973200,amazon,AMZN,e-commerce,usa,0,0,
2025-02-14 00:00:00-05:00,229.2200012,229.7899933,227.2299957,228.6799927,26365555,amazon,AMZN,e-commerce,usa,0,0,
2025-02-13 00:00:00-05:00,228.8500061,230.4199982,227.5200043,230.3699951,31292500,amazon,AMZN,e-commerce,usa,0,0,
2025-02-12 00:00:00-05:00,230.4600067,231.1799927,228.1600037,228.9299927,32212400,amazon,AMZN,e-commerce,usa,0,0,
2025-02-11 00:00:00-05:00,231.9199982,233.4400024,230.1300049,232.7599945,23681100,amazon,AMZN,e-commerce,usa,0,0,
2025-02-10 00:00:00-05:00,230.5500031,233.9199982,229.1999969,233.1399994,35373700,amazon,AMZN,e-commerce,usa,0,0,
2025-02-07 00:00:00-05:00,232.7400055,234.809906,228.0700073,229.1499939,77324451,amazon,AMZN,e-commerce,usa,0,0,
2025-02-07 00:00:00-05:00,232.5,234.8099976,228.0599976,229.1499939,77454000,amazon,AMZN,e-commerce,usa,0,0,
2025-02-06 00:00:00-05:00,238.0099945,239.6600037,236.0099945,238.8300018,60072900,amazon,AMZN,e-commerce,usa,0,0,
2025-02-05 00:00:00-05:00,237.0200043,238.3200073,235.1999969,236.1699982,38727300,amazon,AMZN,e-commerce,usa,0,0,
2025-02-04 00:00:00-05:00,238.9250031,242.5200043,238.0399933,242.0599976,28587993,amazon,AMZN,e-commerce,usa,0,0,
2025-02-03 00:00:00-05:00,234.0599976,239.25,232.8999939,237.4199982,37186200,amazon,AMZN,e-commerce,usa,0,0,
2025-01-31 00:00:00-05:00,236.5,240.2899933,236.4100037,237.6799927,36110200,amazon,AMZN,e-commerce,usa,0,0,
2025-01-31 00:00:00-05:00,236.5950012,240.2899933,236.4649963,237.6799927,36067346,amazon,AMZN,e-commerce,usa,0,0,
2025-01-30 00:00:00-05:00,237.3099976,237.9499969,232.2200012,234.6399994,31495627,amazon,AMZN,e-commerce,usa,0,0,
2025-01-29 00:00:00-05:00,239.0200043,240.3899994,236.1499939,237.0700073,25852100,amazon,AMZN,e-commerce,usa,0,0,
2025-01-28 00:00:00-05:00,234.2899933,241.7700043,233.9799957,238.1499939,41558100,amazon,AMZN,e-commerce,usa,0,0,
2025-01-27 00:00:00-05:00,226.2700043,235.6100006,225.9376984,235.4199982,49071690,amazon,AMZN,e-commerce,usa,0,0,
2025-01-24 00:00:00-05:00,234.9700012,236.3999939,232.9299927,234.8500061,25674951,amazon,AMZN,e-commerce,usa,0,0,
2025-01-24 00:00:00-05:00,234.5,236.3999939,232.9299927,234.8500061,25874200,amazon,AMZN,e-commerce,usa,0,0,
2025-01-23 00:00:00-05:00,234.1000061,235.5200043,231.5099945,235.4199982,26357000,amazon,AMZN,e-commerce,usa,0,0,
2025-01-22 00:00:00-05:00,232.0200043,235.4400024,231.1900024,235.0099945,41385600,amazon,AMZN,e-commerce,usa,0,0,
2025-01-21 00:00:00-05:00,228.8999939,231.7799988,226.9400024,230.7100067,39872700,amazon,AMZN,e-commerce,usa,0,0,
2025-01-17 00:00:00-05:00,225.8399963,226.5099945,223.0800018,225.9400024,42108900,amazon,AMZN,e-commerce,usa,0,0,
2025-01-17 00:00:00-05:00,225.8399963,226.4499969,223.0800018,225.9400024,41473373,amazon,AMZN,e-commerce,usa,0,0,
2025-01-16 00:00:00-05:00,224.4199982,224.6499939,220.3099976,220.6600037,24721700,amazon,AMZN,e-commerce,usa,0,0,
2025-01-15 00:00:00-05:00,222.8300018,223.5700073,220.75,223.3500061,31229300,amazon,AMZN,e-commerce,usa,0,0,
2025-01-14 00:00:00-05:00,220.4400024,221.8200073,216.1999969,217.7599945,24673100,amazon,AMZN,e-commerce,usa,0,0,
2025-01-13 00:00:00-05:00,218.0599976,219.3999939,216.4700012,218.4600067,27190700,amazon,AMZN,e-commerce,usa,0,0,
2025-01-10 00:00:00-05:00,221.4600067,221.7100067,216.5,218.9400024,35978215,amazon,AMZN,e-commerce,usa,0,0,
2025-01-10 00:00:00-05:00,221.4600067,221.7100067,216.5,218.9400024,36785700,amazon,AMZN,e-commerce,usa,0,0,
2025-01-08 00:00:00-05:00,223.1900024,223.5200043,220.1999969,222.1300049,25002200,amazon,AMZN,e-commerce,usa,0,0,
2025-01-08 00:00:00-05:00,223.1499939,223.5200043,220.1999969,222.1300049,23698805,amazon,AMZN,e-commerce,usa,0,0,
2025-01-07 00:00:00-05:00,227.8999939,228.3800049,221.4600067,222.1100006,28046400,amazon,AMZN,e-commerce,usa,0,0,
2025-01-06 00:00:00-05:00,226.7799988,228.8399963,224.8399963,227.6100006,31824100,amazon,AMZN,e-commerce,usa,0,0,
2025-01-03 00:00:00-05:00,222.5099945,225.3600006,221.6199951,224.1900024,27485000,amazon,AMZN,e-commerce,usa,0,0,
2025-01-03 00:00:00-05:00,222.5,225.3600006,221.6199951,224.1900024,27427568,amazon,AMZN,e-commerce,usa,0,0,
2025-01-02 00:00:00-05:00,222.0299988,225.1499939,218.1900024,220.2200012,33875000,amazon,AMZN,e-commerce,usa,0,0,
2024-12-31 00:00:00-05:00,222.9649963,223.2135925,218.9400024,219.3899994,24663048,amazon,AMZN,e-commerce,usa,0,0,
2024-12-31 00:00:00-05:00,222.9700012,223.2299957,218.9400024,219.3899994,24793200,amazon,AMZN,e-commerce,usa,0,0,
2024-12-30 00:00:00-05:00,220.0599976,223,218.4299927,221.3000031,28254900,amazon,AMZN,e-commerce,usa,0,0,
2024-12-27 00:00:00-05:00,225.5301056,226.0299988,220.8999939,223.75,27314834,amazon,AMZN,e-commerce,usa,0,0,
2024-12-27 00:00:00-05:00,225.6000061,226.0299988,220.8999939,223.75,27342000,amazon,AMZN,e-commerce,usa,0,0,
2024-12-26 00:00:00-05:00,228.5,228.5,226.6699982,227.0500031,16146700,amazon,AMZN,e-commerce,usa,0,0,
2024-12-24 00:00:00-05:00,226.9400024,229.1399994,226.1300049,229.0500031,15007500,amazon,AMZN,e-commerce,usa,0,0,
2024-12-24 00:00:00-05:00,226.923996,229.1399994,226.1300049,229.0500031,14333754,amazon,AMZN,e-commerce,usa,0,0,
2024-12-23 00:00:00-05:00,225.0099945,226.8800049,223.8999939,225.0599976,28031700,amazon,AMZN,e-commerce,usa,0,0,
2024-12-20 00:00:00-05:00,219.8399963,226.2100067,218.7299957,224.9199982,88012500,amazon,AMZN,e-commerce,usa,0,0,
2024-12-20 00:00:00-05:00,219.8049927,226.2100067,218.7299957,224.9199982,79024266,amazon,AMZN,e-commerce,usa,0,0,
2024-12-19 00:00:00-05:00,224.9100037,226.0899963,222.9199982,223.2899933,37433300,amazon,AMZN,e-commerce,usa,0,0,
2024-12-18 00:00:00-05:00,230.7700043,231.3999939,220.1100006,220.5200043,43095900,amazon,AMZN,e-commerce,usa,0,0,
2024-12-17 00:00:00-05:00,232.3899994,232.7299957,227.8500061,231.1499939,35918500,amazon,AMZN,e-commerce,usa,0,0,
2024-12-16 00:00:00-05:00,230.2299957,233,228.0099945,232.9299927,37507900,amazon,AMZN,e-commerce,usa,0,0,
2024-12-13 00:00:00-05:00,228.4700012,230.1999969,225.8607941,227.4600067,28249154,amazon,AMZN,e-commerce,usa,0,0,
2024-12-13 00:00:00-05:00,228.3999939,230.1999969,225.8600006,227.4600067,28749400,amazon,AMZN,e-commerce,usa,0,0,
2024-12-12 00:00:00-05:00,229.8300018,231.0899963,227.6300049,228.9700012,28071300,amazon,AMZN,e-commerce,usa,0,0,
2024-12-11 00:00:00-05:00,226.4100037,231.1999969,226.2599945,230.2599945,35279800,amazon,AMZN,e-commerce,usa,0,0,
2024-12-10 00:00:00-05:00,226.0899963,229.0599976,224.1999969,225.0399933,31145600,amazon,AMZN,e-commerce,usa,0,0,
2024-12-09 00:00:00-05:00,227.2100067,230.0800018,225.6699982,226.0899963,46773400,amazon,AMZN,e-commerce,usa,0,0,
2024-12-06 00:00:00-05:00,220.75,227.1499939,220.6000061,227.0299988,44123400,amazon,AMZN,e-commerce,usa,0,0,
2024-12-06 00:00:00-05:00,220.7899933,227.1300049,220.6000061,227.0299988,43683979,amazon,AMZN,e-commerce,usa,0,0,
2024-12-05 00:00:00-05:00,218.0299988,222.1499939,217.3000031,220.5500031,40786600,amazon,AMZN,e-commerce,usa,0,0,
2024-12-04 00:00:00-05:00,215.9600067,220,215.75,218.1600037,48693700,amazon,AMZN,e-commerce,usa,0,0,
2024-12-03 00:00:00-05:00,210.3099976,214.0200043,209.6499939,213.4400024,32140500,amazon,AMZN,e-commerce,usa,0,0,
2024-12-02 00:00:00-05:00,209.9600067,212.9900055,209.5099945,210.7100067,39478000,amazon,AMZN,e-commerce,usa,0,0,
2024-11-29 00:00:00-05:00,205.8300018,208.1699982,204.5899963,207.8899994,24760097,amazon,AMZN,e-commerce,usa,0,0,
2024-11-29 00:00:00-05:00,205.8300018,208.1999969,204.5899963,207.8899994,24892400,amazon,AMZN,e-commerce,usa,0,0,
2024-11-27 00:00:00-05:00,206.9799957,207.6399994,205.0599976,205.7400055,26919649,amazon,AMZN,e-commerce,usa,0,0,
2024-11-27 00:00:00-05:00,206.9799957,207.6399994,205.0500031,205.7400055,28008000,amazon,AMZN,e-commerce,usa,0,0,
2024-11-26 00:00:00-05:00,201.8999939,208,201.7899933,207.8600006,41590800,amazon,AMZN,e-commerce,usa,0,0,
2024-11-25 00:00:00-05:00,199.2799988,201.9499969,199,201.4499969,40534100,amazon,AMZN,e-commerce,usa,0,0,
2024-11-22 00:00:00-05:00,198.25,199.2599945,196.75,197.1199951,31471400,amazon,AMZN,e-commerce,usa,0,0,
2024-11-22 00:00:00-05:00,198.1950073,199.259903,196.75,197.1199951,31424971,amazon,AMZN,e-commerce,usa,0,0,
2024-11-21 00:00:00-05:00,203.4900055,203.4900055,195.75,198.3800049,58730300,amazon,AMZN,e-commerce,usa,0,0,
2024-11-20 00:00:00-05:00,202.9799957,203.1300049,199.4499969,202.8800049,32700500,amazon,AMZN,e-commerce,usa,0,0,
2024-11-19 00:00:00-05:00,199.3300018,205.3000031,198.7799988,204.6100006,30916900,amazon,AMZN,e-commerce,usa,0,0,
2024-11-18 00:00:00-05:00,204.1499939,204.6699982,200.9499969,201.6999969,36409900,amazon,AMZN,e-commerce,usa,0,0,
2024-11-15 00:00:00-05:00,206.75,207.3000031,199.6199951,202.6100006,84811511,amazon,AMZN,e-commerce,usa,0,0,
2024-11-15 00:00:00-05:00,206.7599945,207.3399963,199.6100006,202.6100006,86418500,amazon,AMZN,e-commerce,usa,0,0,
2024-11-14 00:00:00-05:00,214.1600037,215.8999939,210.8800049,211.4799957,42552500,amazon,AMZN,e-commerce,usa,0,0,
2024-11-13 00:00:00-05:00,209.3999939,215.0899963,209.1399994,214.1000061,46166900,amazon,AMZN,e-commerce,usa,0,0,
2024-11-12 00:00:00-05:00,208.3699951,209.5399933,206.0099945,208.9100037,38857800,amazon,AMZN,e-commerce,usa,0,0,
2024-11-11 00:00:00-05:00,208.5,209.6499939,205.5899963,206.8399963,35405100,amazon,AMZN,e-commerce,usa,0,0,
2024-11-08 00:00:00-05:00,209.7200012,209.9600067,207.4400024,208.1799927,36038600,amazon,AMZN,e-commerce,usa,0,0,
2024-11-08 00:00:00-05:00,209.7550049,209.9633026,207.4400024,208.1799927,35865497,amazon,AMZN,e-commerce,usa,0,0,
2024-11-07 00:00:00-05:00,207.4400024,212.25,207.1900024,210.0500031,52820000,amazon,AMZN,e-commerce,usa,0,0,
2024-11-06 00:00:00-05:00,200.0099945,207.5500031,199.1399994,207.0899963,72206900,amazon,AMZN,e-commerce,usa,0,0,
2024-11-05 00:00:00-05:00,196.0399933,199.8200073,195.9900055,199.5,30449900,amazon,AMZN,e-commerce,usa,0,0,
2024-11-04 00:00:00-05:00,196.4499969,197.3300018,194.3099976,195.7799988,38420100,amazon,AMZN,e-commerce,usa,0,0,
2024-11-01 00:00:00-04:00,198.8999939,200.5,197.0200043,197.9299927,96644650,amazon,AMZN,e-commerce,usa,0,0,
2024-11-01 00:00:00-04:00,199,200.5,197.0200043,197.9299927,99571700,amazon,AMZN,e-commerce,usa,0,0,
2024-10-31 00:00:00-04:00,190.5099945,190.6000061,185.2299957,186.3999939,74225400,amazon,AMZN,e-commerce,usa,0,0,
2024-10-30 00:00:00-04:00,194.6999969,195.6100006,192.4199982,192.7299957,37383500,amazon,AMZN,e-commerce,usa,0,0,
2024-10-29 00:00:00-04:00,188.5800018,191.4600067,187.8200073,190.8300018,35534000,amazon,AMZN,e-commerce,usa,0,0,
2024-10-28 00:00:00-04:00,189.5700073,190.2100067,188.2100067,188.3899994,27877300,amazon,AMZN,e-commerce,usa,0,0,
2024-10-25 00:00:00-04:00,187.8500061,190.4499969,187.5299988,187.8300018,29310400,amazon,AMZN,e-commerce,usa,0,0,
