Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits
2010-02-19 05:00:00+00:00,6.119216475935423,6.15983716397138,6.09648033661695,6.1134562492370605,415469600.0,apple,AAPL,technology,usa,0.0,0.0
2010-02-22 05:00:00+00:00,6.133769062989284,6.138619036112322,6.038279272542943,6.075565338134766,390563600.0,apple,AAPL,technology,usa,0.0,0.0
2010-02-23 05:00:00+00:00,6.062831797229729,6.103149742392362,5.932784315283829,5.973708152770996,575094800.0,apple,AAPL,technology,usa,0.0,0.0
2010-02-24 05:00:00+00:00,6.009176082546257,6.106484743192625,5.997353289122385,6.0828399658203125,460566400.0,apple,AAPL,technology,usa,0.0,0.0
2010-02-25 05:00:00+00:00,5.983408443330446,6.149529778164476,5.968554571191608,6.123459815979004,665126000.0,apple,AAPL,technology,usa,0.0,0.0
2010-02-26 05:00:00+00:00,6.134980062471319,6.2195564863221176,6.123460822024463,6.202883720397949,507460800.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-01 05:00:00+00:00,6.237139145295094,6.350817434081006,6.228045092655854,6.335357666015625,550093600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-02 05:00:00+00:00,6.363851210928996,6.391134173146227,6.297463303622767,6.331112384796143,566546400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-03 05:00:00+00:00,6.333840134472849,6.362032136706229,6.303526092648491,6.3456621170043945,372052800.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-04 05:00:00+00:00,6.344147848456424,6.393862590844808,6.324442788309876,6.387496471405029,366041200.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-05 05:00:00+00:00,6.515725974292278,6.660021445837808,6.506328369265251,6.637285709381104,899620400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-08 05:00:00+00:00,6.66941781691988,6.671842600274763,6.616064893096811,6.641225814819336,429889600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-09 05:00:00+00:00,6.617884264789231,6.820685776905042,6.605152431116369,6.760663986206055,920259200.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-10 05:00:00+00:00,6.785219162598477,6.835237460480609,6.766121208172538,6.815835952758789,596218000.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-11 05:00:00+00:00,6.787644488211046,6.835843086242676,6.769758722918604,6.835843086242676,405700400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-12 05:00:00+00:00,6.892530487062587,6.903443835113011,6.843422039786585,6.869189262390137,416323600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-15 04:00:00+00:00,6.832206125710421,6.835843099013087,6.676694149846825,6.7855224609375,493502800.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-16 04:00:00+00:00,6.795828170036989,6.820079242404098,6.7452035809038735,6.804012775421143,446908000.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-17 04:00:00+00:00,6.817653505259201,6.864640308332547,6.7682419189345335,6.794008731842041,450956800.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-18 04:00:00+00:00,6.793402662018709,6.820686031057965,6.748235147782337,6.8100762367248535,342109600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-19 04:00:00+00:00,6.814319961072051,6.827961240142747,6.70640110840971,6.737321853637695,559445600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-22 04:00:00+00:00,6.683365962182923,6.851003529559011,6.673665205002923,6.8131103515625,456419600.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-23 04:00:00+00:00,6.840085889529111,6.935272901996249,6.7934018288186415,6.922540664672852,602431200.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-24 04:00:00+00:00,6.900716319803483,6.9783207361225,6.896774983587177,6.953159809112549,597780400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-25 04:00:00+00:00,7.000146252485432,7.00166240001907,6.858578708511634,6.870704650878906,542284400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-26 04:00:00+00:00,6.940428523453507,7.031370669509381,6.928302580189183,6.999541282653809,640875200.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-29 04:00:00+00:00,7.063200241697725,7.089572951753916,7.021366550607978,7.044707775115967,540744400.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-30 04:00:00+00:00,7.172331477481817,7.1990085540029405,7.101092771439882,7.149595737457275,527310000.0,apple,AAPL,technology,usa,0.0,0.0
2010-03-31 04:00:00+00:00,7.13868261904405,7.172634449662653,7.107458720838119,7.123827934265137,430659600.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-01 04:00:00+00:00,7.196884677410017,7.236898665280595,7.055620697290694,7.153232097625732,603145200.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-05 04:00:00+00:00,7.123221962915651,7.230230568496191,7.116855438592561,7.229624271392822,684507600.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-06 04:00:00+00:00,7.220832536766653,7.282673215239404,7.18445552422821,7.261453628540039,447017200.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-07 04:00:00+00:00,7.261757015450781,7.33360200607789,7.234777199805449,7.293587207794189,628502000.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-08 04:00:00+00:00,7.288736739619486,7.3220822695248335,7.215982709012289,7.273882865905762,572989200.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-09 04:00:00+00:00,7.318750258569421,7.332695095627923,7.28934524603171,7.329662799835205,334182800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-12 04:00:00+00:00,7.3420893735973936,7.368462892219311,7.330266985104926,7.344818115234375,333026400.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-13 04:00:00+00:00,7.33178371176184,7.360278867707657,7.309047164400721,7.349061965942383,306210800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-14 04:00:00+00:00,7.435458256981166,7.451524726716765,7.398778493623184,7.447886943817139,404076400.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-15 04:00:00+00:00,7.450615080199273,7.549136346072218,7.442430473188827,7.545802116394043,376784800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-16 04:00:00+00:00,7.535191558373346,7.613099530546965,7.413329065039901,7.499724388122559,750545600.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-19 04:00:00+00:00,7.488509657330872,7.5145796309213635,7.329056710433532,7.48972225189209,566924400.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-20 04:00:00+00:00,7.534279673092807,7.555802809776432,7.365126873806254,7.414538860321045,738326400.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-21 04:00:00+00:00,7.845303803728675,7.889259933324535,7.752239234034993,7.858036041259766,982391200.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-22 04:00:00+00:00,7.828328003009958,8.086301306534374,7.766486518224162,8.077813148498535,793424800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-23 04:00:00+00:00,8.123893145364695,8.250909581824207,8.093882646707486,8.209985733032227,796955600.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-26 04:00:00+00:00,8.2418149870624,8.259396795230762,8.129955184706521,8.16966724395752,479068800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-27 04:00:00+00:00,8.102063556524055,8.119342614946245,7.897443596483792,7.943520545959473,709343600.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-28 04:00:00+00:00,7.98020121891726,8.002936140760188,7.772852514939855,7.930182933807373,758402400.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-29 04:00:00+00:00,7.9732303981784,8.184823233936976,7.942613608159857,8.143596649169922,558840800.0,apple,AAPL,technology,usa,0.0,0.0
2010-04-30 04:00:00+00:00,8.163906467062652,8.202102376106357,7.911996894513391,7.914724826812744,542463600.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-03 04:00:00+00:00,7.998088524798087,8.120558112455912,7.968986263550365,8.074176788330078,454342000.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-04 04:00:00+00:00,7.96929166340038,7.981416797689387,7.783162473992172,7.841668128967285,723819600.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-05 04:00:00+00:00,7.670393225281175,7.825298506152764,7.540041765038634,7.760122776031494,883103200.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-06 04:00:00+00:00,7.69464572948401,7.828634188046505,6.040098122801966,7.464864730834961,1285860800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-07 04:00:00+00:00,7.387863756208097,7.47456180392583,6.827051140065633,7.149896621704102,1676018400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-10 04:00:00+00:00,7.586121433697442,7.719503603552619,7.533980674685926,7.699495792388916,984306400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-11 04:00:00+00:00,7.63431870244476,7.878348038498061,7.593698413216486,7.776189804077148,848906800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-12 04:00:00+00:00,7.858642671023131,7.976565435893174,7.842274267911906,7.945038795471191,654379600.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-13 04:00:00+00:00,7.97929205015608,8.03325167486133,7.772549625484694,7.831965923309326,599712400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-14 04:00:00+00:00,7.734958929534621,7.77497371729283,7.563380946349188,7.694337844848633,759362800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-17 04:00:00+00:00,7.721016373318317,7.7658815450037,7.509120009004695,7.706465244293213,762834800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-18 04:00:00+00:00,7.790136905274501,7.837730035111787,7.586425034167751,7.65008544921875,782678400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-19 04:00:00+00:00,7.563385564176727,7.667059973699766,7.422425085043065,7.528221130371094,1025726800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-20 04:00:00+00:00,7.332388361041724,7.392108217433052,7.160507594576898,7.207495212554932,1282915200.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-21 04:00:00+00:00,7.057744762196899,7.411815089481913,7.013183126198755,7.345730304718018,1223891200.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-24 04:00:00+00:00,7.496085608487949,7.6058229533007005,7.465165266387736,7.480321884155273,754238800.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-25 04:00:00+00:00,7.255696347918424,7.480324228466529,7.189308819477168,7.433640956878662,1048006400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-26 04:00:00+00:00,7.580965156596571,7.643109390591562,7.389075781110404,7.399989128112793,850654000.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-27 04:00:00+00:00,7.59672992345714,7.69646378975512,7.551561996004693,7.680093765258789,666282400.0,apple,AAPL,technology,usa,0.0,0.0
2010-05-28 04:00:00+00:00,7.863191297744704,7.863494041570775,7.680092803107818,7.787102222442627,815614800.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-01 04:00:00+00:00,7.872284583377516,8.061747974933485,7.850155143974477,7.9068427085876465,876472800.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-02 04:00:00+00:00,8.019308386874616,8.027190249563926,7.89168567418496,8.001423835754395,688548000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-03 04:00:00+00:00,8.038705859300487,8.049922756440449,7.894107694480869,7.976259708404541,650106800.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-04 04:00:00+00:00,7.827418408386443,7.9392773758481106,7.718894479285416,7.759212017059326,758304400.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-07 04:00:00+00:00,7.829844067598601,7.855914031653362,7.5952119626796195,7.607035160064697,886942000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-08 04:00:00+00:00,7.676760593910732,7.693736917951464,7.446676035022034,7.558232307434082,1000770400.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-09 04:00:00+00:00,7.623102213178929,7.636138005683415,7.350881288643945,7.372403621673584,854630000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-10 04:00:00+00:00,7.422119694400267,7.6082480619441295,7.342090089832096,7.594001293182373,776356000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-11 04:00:00+00:00,7.524884011833208,7.6955529930619,7.498814047502837,7.684943199157715,545759200.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-14 04:00:00+00:00,7.759213961730084,7.855915527868817,7.700101201447759,7.708285808563232,602960400.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-15 04:00:00+00:00,7.749511146714794,7.877133834814746,7.745267067622894,7.872283458709717,585074000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-16 04:00:00+00:00,7.915028663226155,8.116618031123018,7.90078108369238,8.101461410522461,783678000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-17 04:00:00+00:00,8.203010934955996,8.272734283228026,8.169665408117373,8.241510391235352,872855200.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-18 04:00:00+00:00,8.253031319307942,8.336395967032475,8.227870391169928,8.308202743530273,784621600.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-21 04:00:00+00:00,8.417938727411217,8.45795352512091,8.146324112018641,8.189976692199707,776490400.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-22 04:00:00+00:00,8.250301857552119,8.365798615337923,8.230294863870872,8.301532745361328,717262000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-23 04:00:00+00:00,8.323662274191507,8.326087462479338,8.12116309953456,8.214227676391602,768457200.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-24 04:00:00+00:00,8.215137784694067,8.281829661799632,8.127227126263712,8.154510498046875,714277200.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-25 04:00:00+00:00,8.186644639779264,8.193010356059064,8.057808500016666,8.08478832244873,549942400.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-28 04:00:00+00:00,8.09175933975896,8.177246430566594,8.018702555049746,8.13329029083252,584948000.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-29 04:00:00+00:00,8.006575282005704,8.014760697113259,7.708890708646975,7.765578269958496,1133344800.0,apple,AAPL,technology,usa,0.0,0.0
2010-06-30 04:00:00+00:00,7.781950175903279,7.82014609471347,7.578846255316082,7.624923229217529,739452000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-01 04:00:00+00:00,7.708890025968399,7.724047451236954,7.37300957677037,7.532461643218994,1022896000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-02 04:00:00+00:00,7.59339385872967,7.606733204882463,7.372403819461685,7.485779762268066,693842800.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-06 04:00:00+00:00,7.60885581784733,7.663420946861015,7.462135133444195,7.537011623382568,615235600.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-07 04:00:00+00:00,7.593393120836898,7.844395247975317,7.570961748464824,7.841362953186035,654556000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-08 04:00:00+00:00,7.95686135321569,7.969593592867406,7.726776855385943,7.823781967163086,738144400.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-09 04:00:00+00:00,7.787407454738849,7.878653177913369,7.734963950655283,7.870165824890137,433322400.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-12 04:00:00+00:00,7.837119637494497,7.937762520902521,7.725866960287427,7.799530029296875,562878400.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-13 04:00:00+00:00,7.770127443839868,7.772551823103081,7.470319557077357,7.633106708526611,1190924000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-14 04:00:00+00:00,7.559745257640838,7.754360938170471,7.548224804582059,7.661296367645264,812047600.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-15 04:00:00+00:00,7.524884249088365,7.78982959915318,7.4966918394030335,7.622495651245117,824866000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-16 04:00:00+00:00,7.674939850873592,7.729202230773748,7.530341625401076,7.575509548187256,1039858400.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-19 04:00:00+00:00,7.574900978310738,7.574900978310738,7.263271626650952,7.444549560546875,1024478000.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-20 04:00:00+00:00,7.363308688954773,7.6664499034637,7.275700796204688,7.6358323097229,1074950800.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-21 04:00:00+00:00,8.035979749862152,8.037798640934353,7.6997965495078144,7.707071304321289,1185671200.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-22 04:00:00+00:00,7.811351016907033,7.881679844220794,7.739506042479272,7.851972103118896,645318800.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-23 04:00:00+00:00,7.793468888314959,7.893202754285535,7.768914256388855,7.87986421585083,533388800.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-26 04:00:00+00:00,7.881682971772432,7.884714457728132,7.812263967075779,7.859857082366943,420551600.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-27 04:00:00+00:00,7.908055751685324,8.027190305384174,7.890776688099418,8.005364418029785,584771600.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-28 04:00:00+00:00,7.992938224979866,8.063267095531483,7.8892638111223485,7.910786151885986,519985200.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-29 04:00:00+00:00,7.90320695882909,7.962016173680391,7.763459084031376,7.824389934539795,643806800.0,apple,AAPL,technology,usa,0.0,0.0
2010-07-30 04:00:00+00:00,7.757090377024229,7.872586317067383,7.727078269699867,7.798316955566406,448210000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-02 04:00:00+00:00,7.895020007645579,7.960194919602211,7.870162637014463,7.93776273727417,428055600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-03 04:00:00+00:00,7.912299550193903,7.980505951672524,7.864100143955556,7.940188407897949,417653600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-04 04:00:00+00:00,7.967777498368752,8.011429287832232,7.89108290866236,7.972021579742432,420375200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-05 04:00:00+00:00,7.9341270434345885,7.978083188261331,7.89835631602319,7.933218002319336,289097200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-06 04:00:00+00:00,7.875012847973839,7.926850847452424,7.809837121213306,7.884410858154297,444897600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-09 04:00:00+00:00,7.926545591614758,7.94685694776286,7.868646246357095,7.934731006622314,303128000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-10 04:00:00+00:00,7.877135725295199,7.895324640054322,7.807412361527408,7.863797187805176,451920000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-11 04:00:00+00:00,7.742236631158844,7.751027533383065,7.572780253394519,7.584299087524414,620054400.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-12 04:00:00+00:00,7.478199504989169,7.672513250794622,7.460920444389194,7.632802009582519,534920400.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-13 04:00:00+00:00,7.628561835309181,7.635533849978365,7.550957394773404,7.551260948181152,354869200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-16 04:00:00+00:00,7.505179171081236,7.578843044496634,7.476076914240394,7.506998062133789,318430000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-17 04:00:00+00:00,7.580964603812074,7.718894340759873,7.554287535307012,7.638258457183838,422640400.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-18 04:00:00+00:00,7.650083726040552,7.720109033557355,7.626438133685329,7.671606063842773,339696000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-19 04:00:00+00:00,7.664631109456971,7.684032613688831,7.53852456985112,7.574901580810547,426706000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-20 04:00:00+00:00,7.560047691615066,7.69737032080387,7.548224495263107,7.567625999450684,384230000.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-23 04:00:00+00:00,7.63280529233532,7.639171009144053,7.434550935310328,7.451222896575928,414041600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-24 04:00:00+00:00,7.356339818676694,7.3663425092269295,7.234476498163959,7.273278713226318,602565600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-25 04:00:00+00:00,7.215981781017197,7.396351496377725,7.190518116421997,7.3630051612854,596867600.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-26 04:00:00+00:00,7.440610099499828,7.449704555186196,7.283885955810546,7.283885955810547,466505200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-27 04:00:00+00:00,7.3284490492107714,7.354519015069624,7.140803739153446,7.324507713317871,548391200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-30 04:00:00+00:00,7.29843732702792,7.44970562857622,7.296012138495456,7.351184368133545,383289200.0,apple,AAPL,technology,usa,0.0,0.0
2010-08-31 04:00:00+00:00,7.33148062963383,7.413632682712808,7.286009960415742,7.369373798370361,420786800.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-01 04:00:00+00:00,7.501843141460053,7.622796547308493,7.465769687897459,7.5885419845581055,697037600.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-02 04:00:00+00:00,7.616735329392817,7.644321441650391,7.53519039624914,7.644321441650391,415427600.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-03 04:00:00+00:00,7.7328384607352865,7.844697427609816,7.714953103407225,7.844394683837891,520788800.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-07 04:00:00+00:00,7.779827239537656,7.867435157349789,7.768004849401589,7.815295219421387,342557600.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-08 04:00:00+00:00,7.875013029872463,8.014761687326462,7.854398927134854,7.970200061798096,526551200.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-09 04:00:00+00:00,8.034467197978158,8.079331574365126,7.970201310093595,7.974748134613037,438575200.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-10 04:00:00+00:00,7.978382365319954,8.01809441174539,7.924120001226054,7.98505163192749,387542400.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-13 04:00:00+00:00,8.058107564540215,8.132680464539549,8.056289483309296,8.095090866088867,388780000.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-14 04:00:00+00:00,8.069935330202824,8.159664903106943,8.049018477873597,8.126016616821289,408150400.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-15 04:00:00+00:00,8.129347707001617,8.1963423125832,8.119343401570653,8.19149112701416,429368800.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-16 04:00:00+00:00,8.192098719090891,8.387017958321765,8.169665728327695,8.383986473083496,652103200.0,apple,AAPL,technology,usa,0.0,0.0
2010-09-17 04:00:00+00:00,8.417938504457119,8.426123919538615,8.296379586064303,8.347610473632812,634477200.0,apple,AAPL,technology,usa,0.0,0.0
